id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18737703,2011/07/03 10:43 PM EDT,2011-07-03,2011-07-04 02:43:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-11-30 17:59:17 UTC,2018-12-03 15:28:17 UTC,research,,https://www.inaturalist.org/observations/18737703,https://static.inaturalist.org/photos/28691577/medium.jpg?1543600606,,Hypena scabra,"",false,1,0,false,,"Eagle Hill, Steuben, Maine",44.459465,-67.933186,41,,,false,,manual,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
18776277,2012-08-04 14:14:19,2012-08-04,2012-08-05 00:14:19 UTC,Hawaii,,1167928,johnguerin,2018-12-02 14:40:45 UTC,2019-01-09 07:09:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18776277,https://static.inaturalist.org/photos/28756306/medium.jpg?1543761644,,Green Cloverworm - Hypena scabra,"",false,1,0,false,,"L'Ile-Bizard, Quebec, Canada",45.512669,-73.892164,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19300575,2012/04/04 9:06 PM CDT,2012-04-04,2012-04-05 02:06:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2018-12-30 02:02:51 UTC,2018-12-30 02:08:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19300575,https://static.inaturalist.org/photos/29668677/medium.jpg?1546135196,,"Erebidae, Home, Moth","",false,1,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19300576,2012/04/22 7:58 PM CDT,2012-04-22,2012-04-23 00:58:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2018-12-30 02:02:52 UTC,2018-12-30 02:08:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19300576,https://static.inaturalist.org/photos/29668679/medium.jpg?1546135201,,"Erebidae, Home, Moth","",false,1,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19334841,2012/05/14 8:56 PM CDT,2012-05-14,2012-05-15 01:56:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2018-12-31 16:34:20 UTC,2019-01-01 01:53:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19334841,https://static.inaturalist.org/photos/29728334/medium.jpg?1546273859,,"Erebidae, Moth","",false,3,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19334842,2012/05/28 8:49 PM CDT,2012-05-28,2012-05-29 01:49:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2018-12-31 16:34:21 UTC,2019-01-01 01:53:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19334842,https://static.inaturalist.org/photos/29728340/medium.jpg?1546273867,,"Erebidae, Moth","",false,3,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19377383,2012/09/30 10:20 PM CDT,2012-09-30,2012-10-01 03:20:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-02 16:26:14 UTC,2019-01-03 01:20:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19377383,https://static.inaturalist.org/photos/29800996/medium.jpg?1546446284,,"Erebidae, Home, Moth","",false,2,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19390176,2012/10/25 8:26 PM CDT,2012-10-25,2012-10-26 01:26:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-03 03:23:17 UTC,2019-01-03 03:24:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19390176,https://static.inaturalist.org/photos/29822176/medium.jpg?1546485693,,"Erebidae, Home, Moth","",false,1,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19445448,2012/11/05 7:50 PM CST,2012-11-05,2012-11-06 01:50:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-05 17:58:46 UTC,2019-01-05 22:37:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19445448,https://static.inaturalist.org/photos/29915479/medium.jpg?1546710947,,"Erebidae, Home, Moth","",false,2,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525473,2014/10/28 7:38 PM EDT,2014-10-28,2014-10-28 23:38:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:25:47 UTC,2019-01-09 03:51:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525473,https://static.inaturalist.org/photos/30048245/medium.jpeg?1547004199,,"","",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525474,2014/09/06 9:23 PM EDT,2014-09-06,2014-09-07 01:23:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:25:52 UTC,2019-01-09 03:51:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525474,https://static.inaturalist.org/photos/30048256/medium.jpeg?1547004212,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525475,2014/08/30 9:48 PM EDT,2014-08-30,2014-08-31 01:48:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:25:55 UTC,2019-01-09 03:51:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525475,https://static.inaturalist.org/photos/30048252/medium.jpeg?1547004208,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525476,2014/08/30 9:30 PM EDT,2014-08-30,2014-08-31 01:30:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:25:55 UTC,2019-01-09 03:51:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525476,https://static.inaturalist.org/photos/30048249/medium.jpeg?1547004206,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525479,2014/08/23 9:56 PM EDT,2014-08-23,2014-08-24 01:56:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:26:01 UTC,2019-01-09 03:51:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525479,https://static.inaturalist.org/photos/30048257/medium.jpeg?1547004213,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525481,2014/05/25 1:20 PM EDT,2014-05-25,2014-05-25 17:20:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:26:03 UTC,2019-01-09 03:50:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525481,https://static.inaturalist.org/photos/30048261/medium.jpeg?1547004235,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525482,2014/08/30 9:27 PM EDT,2014-08-30,2014-08-31 01:27:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:26:03 UTC,2019-04-08 01:32:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525482,https://static.inaturalist.org/photos/30048258/medium.jpeg?1547004223,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525483,2013/09/18 6:03 PM EDT,2013-09-18,2013-09-18 22:03:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:26:05 UTC,2019-01-09 03:50:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525483,https://static.inaturalist.org/photos/30048262/medium.jpeg?1547004234,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19525484,2013/04/22 8:52 PM EDT,2013-04-22,2013-04-23 00:52:00 UTC,Eastern Time (US & Canada),,165078,edanko,2019-01-09 03:26:06 UTC,2019-01-09 03:50:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/19525484,https://static.inaturalist.org/photos/30048259/medium.jpeg?1547004231,,our yard,"",false,1,0,false,,"Pine Valley Dr, Champaign, IL 61822, USA",40.071938,-88.2911532,188,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19551283,2012/12/13 8:23 PM CST,2012-12-13,2012-12-14 02:23:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-10 12:45:05 UTC,2019-01-12 03:56:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19551283,https://static.inaturalist.org/photos/30092171/medium.jpg?1547124153,,"Erebidae, Home, Moth","",false,3,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19581937,2014/06/04 11:45 PM UTC,2014-06-04,,UTC,,1192423,stoat77,2019-01-12 02:38:11 UTC,2019-01-12 03:05:14 UTC,research,,https://www.inaturalist.org/observations/19581937,https://static.inaturalist.org/photos/30144404/medium.jpeg?1547260677,,"",,false,1,0,false,,"901 31st St, Downers Grove, IL 60515, USA",41.8302484,-88.0081151,199,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19616412,2013/04/01 10:51 PM CDT,2013-04-01,2013-04-02 03:51:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-13 16:39:36 UTC,2019-01-13 19:13:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19616412,https://static.inaturalist.org/photos/30202567/medium.jpg?1547397339,,"Erebidae, Home, Moth","",false,1,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19617194,2012/09/10 4:17 PM HST,2012-09-10,2012-09-11 02:17:00 UTC,Hawaii,,761669,kathleenfspicer,2019-01-13 17:12:42 UTC,2019-04-20 03:48:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19617194,https://static.inaturalist.org/photos/30203812/medium.jpg?1547399533,,"","",false,2,0,false,,"Cumberland County, NS, Canada",45.4693194,-64.771904,,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
19719222,2013/10/30 10:34 PM CDT,2013-10-30,2013-10-31 03:34:00 UTC,Central Time (US & Canada),,27047,gcwarbler,2019-01-18 23:59:12 UTC,2019-01-19 02:55:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19719222,https://static.inaturalist.org/photos/30380043/medium.jpg?1547855758,,"Erebidae, Home, Moth","",false,2,0,false,,"Salton Dr., Austin, Travis Co., TX",30.4179722222,-97.7585361111,100,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
20158710,2011/10/09 10:16 PM EDT,2011-10-09,2011-10-10 02:16:00 UTC,Eastern Time (US & Canada),,1307844,thegreenjay,2019-02-06 18:13:28 UTC,2019-09-01 18:17:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20158710,https://static.inaturalist.org/photos/31097396/medium.jpg?1549476714,,"",On the cathedral ceiling of my living room.,false,1,0,false,,"New York, US",43.0603858988,-77.4244507954,190,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
20295148,2014-09-17 1:36am,2014-09-17,2014-09-17 06:36:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-02-12 04:22:08 UTC,2019-02-12 15:44:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/20295148,https://static.inaturalist.org/photos/31332385/medium.jpeg?1549945324,,"","",false,2,0,false,,"Texas, US",32.9610917207,-96.7037315406,2,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
20813516,2013/02/11 7:33 AM EST,2013-02-11,2013-02-11 12:33:00 UTC,Eastern Time (US & Canada),,687658,hholbrook,2019-02-27 21:22:34 UTC,2019-02-28 01:10:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20813516,https://static.inaturalist.org/photos/32101465/medium.jpeg?1551301928,,"",,false,1,0,false,,"2252 W Canterbury Dr, Laplace, LA 70068, USA",30.0975369,-90.4920309,19,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21013979,2014-10-07 10:40pm,2014-10-07,2014-10-08 03:40:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-07 03:04:09 UTC,2019-03-07 05:36:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/21013979,https://static.inaturalist.org/photos/32457752/medium.jpeg?1551927847,,"","",false,2,0,false,,"Texas, US",32.8882503966,-96.7271077721,5,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21033517,2014-11-29 9:09pm,2014-11-29,2014-11-30 03:09:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-07 22:10:57 UTC,2019-03-07 23:25:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/21033517,https://static.inaturalist.org/photos/32491251/medium.jpeg?1551996655,,"","",false,1,0,false,,"Texas, US",32.898653924,-96.682440092,5,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21038004,2014-12-10 6:37pm,2014-12-10,2014-12-11 00:37:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-08 01:06:05 UTC,2019-03-08 01:35:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/21038004,https://static.inaturalist.org/photos/32499847/medium.jpeg?1552007163,,"","",false,1,0,false,,"Texas, US",32.8645197503,-96.6377229213,5,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21038046,2014-12-12 10:50pm,2014-12-12,2014-12-13 04:50:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-08 01:09:20 UTC,2019-03-08 15:58:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/21038046,https://static.inaturalist.org/photos/32499950/medium.jpeg?1552007359,,"","",false,2,0,false,,"Texas, US",32.9574277571,-96.7271902792,2,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21038172,2014-12-13 12:11am,2014-12-13,2014-12-13 06:11:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-08 01:15:18 UTC,2019-03-08 01:17:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/21038172,https://static.inaturalist.org/photos/32500155/medium.jpeg?1552007716,,"","",false,1,0,false,,"Texas, US",32.8379166752,-96.7111823788,2,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
21038249,2014-12-14 8:12pm,2014-12-14,2014-12-15 02:12:00 UTC,Central Time (US & Canada),,24973,annikaml,2019-03-08 01:18:21 UTC,2019-03-08 15:56:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/21038249,https://static.inaturalist.org/photos/32500279/medium.jpeg?1552007900,,"","",false,3,0,false,,"Texas, US",32.8237110154,-96.6724077582,2,obscured,,true,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
24340871,2014/08/19 9:37 PM CDT,2014-08-19,2014-08-20 02:37:00 UTC,Central Time (US & Canada),,470497,a43560,2019-05-02 02:55:16 UTC,2019-05-02 03:00:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/24340871,https://static.inaturalist.org/photos/37636799/medium.jpeg?1556765018,,"","",false,1,0,false,,"Boaz, AL, USA",34.2079226945,-86.1652840092,31,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
26092711,2013/07/24 7:55 PM MDT,2013-07-24,2013-07-25 01:55:00 UTC,Mountain Time (US & Canada),,1099152,vantruan,2019-05-31 01:55:45 UTC,2019-06-03 12:47:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/26092711,https://static.inaturalist.org/photos/40485168/medium.jpg?1559267681,,"",,false,1,0,false,,"Dry Ridge, KY, USA",38.6793639068,-84.6194221146,8,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
30084097,2010/07/06 3:30 PM EDT,2010-07-06,2010-07-06 19:30:00 UTC,Eastern Time (US & Canada),,643129,candicetalbot,2019-08-03 04:26:52 UTC,2019-08-06 22:53:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30084097,https://static.inaturalist.org/photos/46976545/medium.jpeg?1564800791,,"",,false,1,0,false,,"Maya Health Food Store, Woodstock, ON, Canada",43.1268660301,-80.7710488075,15,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
31609170,2012/05/25 1:04 AM EDT,2012-05-25,2012-05-25 05:04:00 UTC,Eastern Time (US & Canada),,1735994,claudette-cormier,2019-08-27 14:17:28 UTC,2019-08-31 14:37:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31609170,https://static.inaturalist.org/photos/49486061/medium.jpg?1566915402,,"",Première date de la première génération pour la saison 2012. First observation date for the first generation for the 2012 season.,false,1,0,false,,"Saint-Fulgence, Site 2011 à 2016, QC, Canada",48.4428294491,-70.878301164,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
31609343,2012/06/17 9:40 PM EDT,2012-06-17,2012-06-18 01:40:00 UTC,Eastern Time (US & Canada),,1735994,claudette-cormier,2019-08-27 14:21:33 UTC,2019-08-31 14:36:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31609343,https://static.inaturalist.org/photos/49486301/medium.jpg?1566915616,,"",Dernière date d'observation pour la première génération de la saison 2012. Last observation date for the first generation of the 2012 season.,false,1,0,false,,"Saint-Fulgence, Site 2011 à 2016, QC, Canada",48.4428294491,-70.878301164,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
31609616,2012/08/18 10:09 PM EDT,2012-08-18,2012-08-19 02:09:00 UTC,Eastern Time (US & Canada),,1735994,claudette-cormier,2019-08-27 14:27:07 UTC,2019-08-31 14:36:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31609616,https://static.inaturalist.org/photos/49486873/medium.jpg?1566915973,,"",Première date d'observation de la deuxième génération pour la saison 2012. First observation date for the second generation of the 2012 season.,false,1,0,false,,"Saint-Fulgence, Site 2011 à 2016, QC, Canada",48.4428294491,-70.878301164,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
31609933,2012/10/26 8:05 PM EDT,2012-10-26,2012-10-27 00:05:00 UTC,Eastern Time (US & Canada),,1735994,claudette-cormier,2019-08-27 14:34:03 UTC,2019-08-31 14:36:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31609933,https://static.inaturalist.org/photos/49487590/medium.jpg?1566916389,,"",Dernière date d'observation pour la deuxième génération de la saison 2012. Last observation date for the second generation of the 2012 season.,false,1,0,false,,"Saint-Fulgence, Site 2011 à 2016, QC, Canada",48.4428294491,-70.878301164,2,,,false,,,Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
32035795,2013-10-13 12:25:53,2013-10-13,2013-10-13 17:25:53 UTC,Central Time (US & Canada),,522214,tdavenport,2019-09-03 04:15:53 UTC,2019-09-06 12:42:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32035795,https://static.inaturalist.org/photos/50204900/medium.jpg?1567483907,,"Deep Creek Ranch, Uvalde County, Tx, Lepidoptera, Moth, Hypena scabra, Green Cloverworm Moth","Deep Creek Ranch, Uvalde County Texas",false,1,0,false,,"Texas, United States",29.428225,-99.755086,,,,false,,"",Green Cloverworm Moth,Hypena scabra,Green Cloverworm Moth,Insecta,118513
